mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_node_size,param_num_features,param_num_trees,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model_name,cu,co,tau,variable
0.22717757225036622,0.03095627657050824,0.05172848701477051,0.0004912243700391956,8,7,500,"OrderedDict([('min_node_size', 8), ('num_features', 7), ('num_trees', 500)])",-0.5717948717948719,-0.5905032391939088,-0.6435897435897435,-0.47893073986614365,-0.46666666666666656,-0.5502970522222668,0.067630484113678,50,DRF,9.0,1.0,0.9,calamari
0.11522526741027832,0.012385683909881647,0.04472584724426269,0.00026120477969540965,4,7,100,"OrderedDict([('min_node_size', 4), ('num_features', 7), ('num_trees', 100)])",-0.5717948717948719,-0.5923076923076922,-0.6256410256410256,-0.42734154985286266,-0.45579267287995034,-0.5345755624952805,0.07837993561990263,15,DRF,9.0,1.0,0.9,calamari
0.11171202659606934,0.012525961840230894,0.029161548614501952,0.000501489360443267,4,7,100,"OrderedDict([('min_node_size', 4), ('num_features', 7), ('num_trees', 100)])",-0.5717948717948719,-0.5923076923076922,-0.6256410256410256,-0.42734154985286266,-0.45579267287995034,-0.5345755624952805,0.07837993561990263,15,DRF,9.0,1.0,0.9,calamari
0.07832202911376954,0.009319892997064263,0.027792596817016603,0.0006467300135190396,32,7,50,"OrderedDict([('min_node_size', 32), ('num_features', 7), ('num_trees', 50)])",-0.5717948717948719,-0.5897435897435895,-0.641025641025641,-0.45641025641025634,-0.46666666666666656,-0.5451282051282051,0.07200701258858709,30,DRF,9.0,1.0,0.9,calamari
0.09621891975402833,0.009161598059465885,0.026610612869262695,0.0006008897272975993,2,7,50,"OrderedDict([('min_node_size', 2), ('num_features', 7), ('num_trees', 50)])",-0.5609139009139005,-0.5923076923076922,-0.6205128205128206,-0.39805703068860704,-0.46872283272283255,-0.5281028554291705,0.0826756688031232,6,DRF,9.0,1.0,0.9,calamari
0.11088619232177735,0.008696066815638842,0.035213279724121097,0.0007398876981525761,32,7,500,"OrderedDict([('min_node_size', 32), ('num_features', 7), ('num_trees', 500)])",-0.5717948717948719,-0.5897435897435895,-0.641025641025641,-0.45641025641025634,-0.46666666666666656,-0.5451282051282051,0.07200701258858709,30,DRF,9.0,1.0,0.9,calamari
0.12072076797485351,0.012601404845191155,0.02971177101135254,0.00213370647398631,1,7,100,"OrderedDict([('min_node_size', 1), ('num_features', 7), ('num_trees', 100)])",-0.5538461538461539,-0.5747070608949059,-0.6409096459096474,-0.4180870980870988,-0.4621754950702352,-0.5299450907616082,0.07999119440454762,9,DRF,9.0,1.0,0.9,calamari
0.19014015197753906,0.022535846915216005,0.033401107788085936,0.0005299443967186364,1,7,250,"OrderedDict([('min_node_size', 1), ('num_features', 7), ('num_trees', 250)])",-0.5487179487179488,-0.5881157731157726,-0.6487179487179487,-0.45384615384615384,-0.47895465645465723,-0.5436704961704962,0.07112296266438455,27,DRF,9.0,1.0,0.9,calamari
0.1170431137084961,0.010238428847465194,0.029146146774291993,0.0006159891116359386,2,7,100,"OrderedDict([('min_node_size', 2), ('num_features', 7), ('num_trees', 100)])",-0.5538461538461539,-0.5747070608949059,-0.6409096459096474,-0.4180870980870988,-0.4621754950702352,-0.5299450907616082,0.07999119440454762,9,DRF,9.0,1.0,0.9,calamari
0.35023045539855957,0.06760904328835851,0.032727956771850586,0.00043396603704778014,16,57,250,"OrderedDict([('min_node_size', 16), ('num_features', 57), ('num_trees', 250)])",-0.5717948717948719,-0.5923076923076922,-0.6487179487179486,-0.45641025641025634,-0.46666666666666656,-0.5471794871794872,0.07439610036933633,48,DRF,9.0,1.0,0.9,calamari
0.08378615379333496,0.007925857937739948,0.037262678146362305,0.008953935580765304,64,7,50,"OrderedDict([('min_node_size', 64), ('num_features', 7), ('num_trees', 50)])",-0.5717948717948719,-0.5897435897435895,-0.641025641025641,-0.45641025641025634,-0.46666666666666656,-0.5451282051282051,0.07200701258858709,30,DRF,9.0,1.0,0.9,calamari
0.11764459609985352,0.026136960435339522,0.044121599197387694,0.007173102878987301,128,7,50,"OrderedDict([('min_node_size', 128), ('num_features', 7), ('num_trees', 50)])",-0.5717948717948719,-0.5897435897435895,-0.641025641025641,-0.45641025641025634,-0.46666666666666656,-0.5451282051282051,0.07200701258858709,30,DRF,9.0,1.0,0.9,calamari
0.09953370094299316,0.019355996263455882,0.04214730262756348,0.009599583667364426,32,57,250,"OrderedDict([('min_node_size', 32), ('num_features', 57), ('num_trees', 250)])",-0.5717948717948719,-0.5897435897435895,-0.641025641025641,-0.45641025641025634,-0.46666666666666656,-0.5451282051282051,0.07200701258858709,30,DRF,9.0,1.0,0.9,calamari
0.2156160831451416,0.028088812327318448,0.031229019165039062,0.0007574872015511495,16,57,100,"OrderedDict([('min_node_size', 16), ('num_features', 57), ('num_trees', 100)])",-0.5717948717948719,-0.5923076923076922,-0.641025641025641,-0.45641025641025634,-0.46666666666666656,-0.5456410256410257,0.0723313291062919,45,DRF,9.0,1.0,0.9,calamari
0.09555010795593262,0.011452254331226151,0.028335142135620116,0.00046750106688167055,4,7,50,"OrderedDict([('min_node_size', 4), ('num_features', 7), ('num_trees', 50)])",-0.5564102564102564,-0.5794871794871793,-0.594871794871795,-0.4522939282939276,-0.4444625333514215,-0.5255051384829159,0.06420078695389514,5,DRF,9.0,1.0,0.9,calamari
