binSize,weightsByDistance,0.9,fold,model_name,cu,co,tau,variable,dataset_name,0.75,0.5,0.25,0.1
400,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,wage,0.7229629676845344,,,
400,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,wage,0.8112999362176856,,,
1000,False,,4,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,wage,0.7216676980690656,,,
1000,True,,4,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,wage,0.8048920656603694,,,
20,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.7428310082624258,,,
20,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.8591437932314074,,,
100,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.7270068374764516,,,
100,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.8168085362683017,,,
400,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.7246768353158983,,,
400,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.7931428357370002,,,
1000,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.7248171907443259,,,
1000,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.7825357317581102,,,
20,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.7671904255055684,,,
20,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.8781696260306502,,,
100,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.758576166608155,,,
100,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.8432199709120505,,,
400,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.7559595273630425,,,
400,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.8224089779524328,,,
1000,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.7518911876161063,,,
1000,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.8127318055778033,,,
20,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.9400166458731197,,,
20,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,1.094269226388197,,,
100,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.911244416920378,,,
100,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,1.0451390319572678,,,
400,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.9045619855582796,,,
400,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,1.0127048801875118,,,
1000,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.9014535496054781,,,
1000,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.9977813032761482,,,
20,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.8806285460324307,,,
20,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,1.042267482383243,,,
100,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.8339874516860953,,,
100,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.9723769330387909,,,
400,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.8303467398877237,,,
400,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.9426435662814705,,,
1000,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.834359504680689,,,
1000,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.9284572140732927,,,
20,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.8370531229348089,,,
20,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.9629422519697329,,,
100,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.7882167299827924,,,
100,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.9081647508586143,,,
400,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.7828980438235065,,,
400,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.8851215814763312,,,
1000,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.7824054523976351,,,
1000,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,dummyID,wage,0.8764699958980422,,,
20,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.7068784394314629,,
20,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.8397446991909585,,
100,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.7017820746518312,,
100,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.8067946448150536,,
400,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.7002770537443891,,
400,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.7907089015179581,,
1000,False,,0,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.7047357041643645,,
1000,True,,0,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.7837256934998207,,
20,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.7275496949645357,,
20,True,,1,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.8525769559204817,,
100,False,,1,LS_KDEx_LGBM,5.0,5.0,0.5,dummyID,wage,,0.7166974330906607,,
