mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_node_size,param_num_features,param_num_trees,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model_name,cu,co,tau,variable
1.118624496459961,0.19738041285854707,0.13040971755981445,0.009120688457101392,8,3,500,"OrderedDict([('min_node_size', 8), ('num_features', 3), ('num_trees', 500)])",-0.019333748585912056,-0.0175800979685124,-0.017168458781362004,-0.02498207885304659,-0.029999999999999992,-0.021812876837766608,0.00495390633773063,23,DRF,9.0,1.0,0.9,Location_1_max_CO
0.9577377796173095,0.17810795071322907,0.08988785743713379,0.00597805126582464,4,3,50,"OrderedDict([('min_node_size', 4), ('num_features', 3), ('num_trees', 50)])",-0.018745519713261643,-0.018064516129032256,-0.017311827956989247,-0.02566308243727598,-0.03132616487455197,-0.02222222222222222,0.005444396072470174,31,DRF,9.0,1.0,0.9,Location_1_max_CO
0.9193844795227051,0.1834758733170277,0.08635187149047852,0.004538627112293708,8,3,20,"OrderedDict([('min_node_size', 8), ('num_features', 3), ('num_trees', 20)])",-0.020377455280681113,-0.017885304659498204,-0.016487455197132614,-0.023942652329749098,-0.026129032258064514,-0.02096437994502511,0.0036169539749917466,2,DRF,9.0,1.0,0.9,Location_1_max_CO
0.9335870742797852,0.1803328688305471,0.0824131965637207,0.006749772159947743,16,3,10,"OrderedDict([('min_node_size', 16), ('num_features', 3), ('num_trees', 10)])",-0.021124794784068986,-0.018028673835125446,-0.018745519713261646,-0.024731182795698924,-0.030681003584229385,-0.022662234942476878,0.004642315472096163,39,DRF,9.0,1.0,0.9,Location_1_max_CO
0.8041286945343018,0.14492152262576805,0.0703662395477295,0.0066091830311932566,4,3,10,"OrderedDict([('min_node_size', 4), ('num_features', 3), ('num_trees', 10)])",-0.019360285866806118,-0.018422939068100355,-0.026021505376344085,-0.0268100358422939,-0.03304659498207885,-0.02473227222712466,0.00536233361502487,42,DRF,9.0,1.0,0.9,Location_1_max_CO
0.7325025081634522,0.1535597062852117,0.13604626655578614,0.04423158430455221,32,3,250,"OrderedDict([('min_node_size', 32), ('num_features', 3), ('num_trees', 250)])",-0.022952031375335937,-0.019273806863001043,-0.01767025089605735,-0.023859591655039956,-0.024838709677419347,-0.021718878093370725,0.0027642874737324463,17,DRF,9.0,1.0,0.9,Location_1_max_CO
0.7392921447753906,0.17469452632721005,0.0715825080871582,0.004551547862703524,2,3,50,"OrderedDict([('min_node_size', 2), ('num_features', 3), ('num_trees', 50)])",-0.018602150537634407,-0.01731182795698924,-0.019318996415770603,-0.025333584260303754,-0.02842293906810035,-0.02179789964775967,0.004309868346564964,22,DRF,9.0,1.0,0.9,Location_1_max_CO
0.7779830932617188,0.1843970840450977,0.0947021484375,0.008791176436757716,2,3,250,"OrderedDict([('min_node_size', 2), ('num_features', 3), ('num_trees', 250)])",-0.018506574212971607,-0.0169479433350401,-0.018522102747909216,-0.024982078853046586,-0.02839791848668514,-0.02147132352713053,0.004432871095684329,10,DRF,9.0,1.0,0.9,Location_1_max_CO
0.6994327545166016,0.17803830955569883,0.06785931587219238,0.003942349481698648,4,3,20,"OrderedDict([('min_node_size', 4), ('num_features', 3), ('num_trees', 20)])",-0.019247311827956987,-0.016917562724014335,-0.020896057347670253,-0.024910394265232973,-0.029462365591397845,-0.02228673835125448,0.004435613842634314,32,DRF,9.0,1.0,0.9,Location_1_max_CO
0.7365504264831543,0.15187959771705634,0.08453683853149414,0.003154678677511577,16,13,100,"OrderedDict([('min_node_size', 16), ('num_features', 13), ('num_trees', 100)])",-0.01835960536636407,-0.018100358422939063,-0.018028673835125446,-0.02587813620071684,-0.025770609318996412,-0.021227476628828366,0.003755118700087813,6,DRF,9.0,1.0,0.9,Location_1_max_CO
0.8102499485015869,0.18206475684678747,0.06573047637939453,0.003583434856182011,8,13,10,"OrderedDict([('min_node_size', 8), ('num_features', 13), ('num_trees', 10)])",-0.02036493971977843,-0.017275985663082433,-0.018100358422939063,-0.02318996415770609,-0.026666666666666665,-0.021119582926034535,0.0034500741835113246,5,DRF,9.0,1.0,0.9,Location_1_max_CO
0.8259578227996827,0.19718436781447557,0.08568763732910156,0.009157244655123792,8,3,100,"OrderedDict([('min_node_size', 8), ('num_features', 3), ('num_trees', 100)])",-0.017419354838709676,-0.017813620071684584,-0.017168458781362004,-0.0246594982078853,-0.03032258064516128,-0.021476702508960565,0.005231079344410101,11,DRF,9.0,1.0,0.9,Location_1_max_CO
0.8350098133087158,0.16546569493472046,0.1837214469909668,0.007788873656717174,64,13,500,"OrderedDict([('min_node_size', 64), ('num_features', 13), ('num_trees', 500)])",-0.02756272401433691,-0.022580645161290318,-0.02240143369175627,-0.026236559139784944,-0.028458781362007163,-0.02544802867383512,0.0025164251477462233,50,DRF,9.0,1.0,0.9,Location_1_max_CO
0.7842000484466553,0.1668078399633568,0.08187313079833984,0.007023780676689988,8,13,100,"OrderedDict([('min_node_size', 8), ('num_features', 13), ('num_trees', 100)])",-0.01890628527738705,-0.01698924731182795,-0.017526881720430106,-0.024623655913978488,-0.030860215053763438,-0.021781257055477406,0.005288388019140735,19,DRF,9.0,1.0,0.9,Location_1_max_CO
0.6673184394836426,0.15323645024715948,0.06827988624572753,0.003795365519459477,32,13,10,"OrderedDict([('min_node_size', 32), ('num_features', 13), ('num_trees', 10)])",-0.02727598566308243,-0.018422939068100355,-0.01881720430107527,-0.023555664676208628,-0.02279569892473118,-0.022173498526639572,0.003276104356047255,29,DRF,9.0,1.0,0.9,Location_1_max_CO
