mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_node_size,param_num_features,param_num_trees,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model_name,cu,co,tau,variable
9.01888427734375,0.29818375260639923,4.039670801162719,0.15138367602560834,8,8,500,"OrderedDict([('min_node_size', 8), ('num_features', 8), ('num_trees', 500)])",-0.11001846976566984,-0.10416748247872629,-0.09760657522540858,-0.09834759457954788,-0.1268555758008559,-0.1073991395700417,0.010711509624623711,7,DRF,9.0,1.0,0.9,dummyID
8.389906358718871,0.10809509884891731,3.369230318069458,0.10378751534490646,4,8,50,"OrderedDict([('min_node_size', 4), ('num_features', 8), ('num_trees', 50)])",-0.1089735611949935,-0.10435232432840792,-0.09838593651241326,-0.0994950123318255,-0.12767423516732276,-0.10777621390699259,0.010638078017449138,9,DRF,9.0,1.0,0.9,dummyID
7.486007499694824,0.051571772969418145,3.2515379428863525,0.013469671091129792,8,8,20,"OrderedDict([('min_node_size', 8), ('num_features', 8), ('num_trees', 20)])",-0.11039549557133554,-0.10659257396332357,-0.09926243464579915,-0.09929927183292549,-0.13308031371909756,-0.10972601794649625,0.012441008098441826,28,DRF,9.0,1.0,0.9,dummyID
7.387048435211182,0.06255512718462003,3.213552713394165,0.026245497818008813,16,8,10,"OrderedDict([('min_node_size', 16), ('num_features', 8), ('num_trees', 10)])",-0.11009271112999308,-0.10829920769561865,-0.10010721969812109,-0.10267837707747678,-0.13298590456724857,-0.11083268403369165,0.011655552748900089,33,DRF,9.0,1.0,0.9,dummyID
7.4697949409484865,0.028441102483507803,3.300372362136841,0.03507164786436602,4,8,10,"OrderedDict([('min_node_size', 4), ('num_features', 8), ('num_trees', 10)])",-0.11201120397186759,-0.1081794927641304,-0.10013045797310577,-0.10791758762740175,-0.14036637022868995,-0.11372102251303909,0.013870759800931163,48,DRF,9.0,1.0,0.9,dummyID
7.682161664962768,0.05943555216818158,4.317691040039063,0.06258224546847277,32,8,250,"OrderedDict([('min_node_size', 32), ('num_features', 8), ('num_trees', 250)])",-0.1115239301335689,-0.10632337550464346,-0.09877780779770273,-0.10020045328152251,-0.12996324915411556,-0.10935776317431063,0.01126301576428549,22,DRF,9.0,1.0,0.9,dummyID
7.475627088546753,0.09153369875128814,3.4337934970855715,0.02436242902128532,2,8,50,"OrderedDict([('min_node_size', 2), ('num_features', 8), ('num_trees', 50)])",-0.11074822723011488,-0.10421713325936978,-0.09830459689777259,-0.0985508049850706,-0.1278951700878686,-0.10794318649203931,0.010963143850030851,12,DRF,9.0,1.0,0.9,dummyID
7.902494049072265,0.1311987088915381,3.4797990798950194,0.08782074715691428,2,8,250,"OrderedDict([('min_node_size', 2), ('num_features', 8), ('num_trees', 250)])",-0.10888149073281801,-0.10341997571535419,-0.09695057972472301,-0.09767603643151325,-0.12763578490383032,-0.10691277350164777,0.011225696433086256,1,DRF,9.0,1.0,0.9,dummyID
7.262398052215576,0.051531578515696334,3.62245397567749,0.15490252821606829,4,8,20,"OrderedDict([('min_node_size', 4), ('num_features', 8), ('num_trees', 20)])",-0.10934553782994005,-0.1057666225052058,-0.09930149198669339,-0.10141539484061304,-0.13382448379169848,-0.10993070619083016,0.012442550743153799,29,DRF,9.0,1.0,0.9,dummyID
9.304740905761719,0.03951064878425402,2.9776165962219237,0.06246553156550324,16,78,100,"OrderedDict([('min_node_size', 16), ('num_features', 78), ('num_trees', 100)])",-0.11073331183980292,-0.1047973456472502,-0.09751721259427308,-0.10075398073875896,-0.12680875352960033,-0.10812212086993711,0.010332630422575068,16,DRF,9.0,1.0,0.9,dummyID
7.289396047592163,0.06404539821381712,3.430363416671753,0.05021389824427783,32,8,20,"OrderedDict([('min_node_size', 32), ('num_features', 8), ('num_trees', 20)])",-0.11374696116708716,-0.10695641680648103,-0.0995620487763695,-0.09932365236041063,-0.12825868190760772,-0.10956955220359121,0.010758172519418166,26,DRF,9.0,1.0,0.9,dummyID
8.198070955276489,0.0534830643378322,3.200029420852661,0.013227854989149265,32,78,10,"OrderedDict([('min_node_size', 32), ('num_features', 78), ('num_trees', 10)])",-0.11621651015592967,-0.10843906388140596,-0.10166458114381347,-0.10275082528996313,-0.13369880807765566,-0.11255395770975359,0.011765468677067861,42,DRF,9.0,1.0,0.9,dummyID
7.461061811447143,0.05856530494096712,3.7577222347259522,0.24836878101513937,32,8,50,"OrderedDict([('min_node_size', 32), ('num_features', 8), ('num_trees', 50)])",-0.11311651680646566,-0.10652410324568941,-0.09940805440689611,-0.10047157221962295,-0.1276956305198256,-0.10944317543969995,0.010357218296474787,24,DRF,9.0,1.0,0.9,dummyID
16.738343667984008,0.19867167437191993,4.859452629089356,0.05334143855907975,32,78,500,"OrderedDict([('min_node_size', 32), ('num_features', 78), ('num_trees', 500)])",-0.11142058816221038,-0.10611631281610837,-0.09850975899356061,-0.09994025381159172,-0.1308393136096743,-0.10936524547862907,0.011684071669076193,23,DRF,9.0,1.0,0.9,dummyID
12.267535829544068,0.5983034289119324,3.6905147552490236,0.04314998887704952,32,8,100,"OrderedDict([('min_node_size', 32), ('num_features', 8), ('num_trees', 100)])",-0.11165870990162331,-0.10682369591930518,-0.09828673580979784,-0.10091317131652261,-0.1299626981395528,-0.10952900221736035,0.011225073381655631,25,DRF,9.0,1.0,0.9,dummyID
