mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_node_size,param_num_features,param_num_trees,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model_name,cu,co,tau,variable
1.5251922130584716,0.2114989022145817,0.21781721115112304,0.011993632621423308,8,8,500,"OrderedDict([('min_node_size', 8), ('num_features', 8), ('num_trees', 500)])",-0.028312860834521225,-0.02683103478942963,-0.024396933033945578,-0.022159030154221188,-0.02260907421737747,-0.02486178660589902,0.0023825845683056643,14,DRF,9.0,1.0,0.9,dummyID
1.3655900955200195,0.18601614825133478,0.14919548034667968,0.017913326174748005,4,8,50,"OrderedDict([('min_node_size', 4), ('num_features', 8), ('num_trees', 50)])",-0.027683987807781446,-0.026632897335354254,-0.024994336110360865,-0.02149579273178561,-0.023126752029716948,-0.024786753202999827,0.0022552752335089515,9,DRF,9.0,1.0,0.9,dummyID
1.1349064350128173,0.1678141003868294,0.12453980445861816,0.012706021516428825,8,8,20,"OrderedDict([('min_node_size', 8), ('num_features', 8), ('num_trees', 20)])",-0.028213906745142365,-0.0279914471485957,-0.024511884990884577,-0.021958724802871227,-0.02364011384818639,-0.025263215507136054,0.002460424435987309,23,DRF,9.0,1.0,0.9,dummyID
1.1428677558898925,0.22530287948124195,0.1222372055053711,0.012178472502569,16,8,10,"OrderedDict([('min_node_size', 16), ('num_features', 8), ('num_trees', 10)])",-0.028001611825199734,-0.028284455815811568,-0.02584305211462703,-0.022728641384095687,-0.02352025205144798,-0.0256756026382364,0.0022616184360984134,32,DRF,9.0,1.0,0.9,dummyID
1.0846603393554688,0.18961572318050188,0.1458357334136963,0.04177133448988964,4,8,10,"OrderedDict([('min_node_size', 4), ('num_features', 8), ('num_trees', 10)])",-0.028557992461632133,-0.02832855365381656,-0.02968618956943129,-0.02282344634186094,-0.02549881554430731,-0.026978999514209644,0.002494111459089361,49,DRF,9.0,1.0,0.9,dummyID
1.1313793182373046,0.18511509449451322,0.2125392436981201,0.04795707039197415,32,8,250,"OrderedDict([('min_node_size', 32), ('num_features', 8), ('num_trees', 250)])",-0.02866788608765182,-0.027376051899609326,-0.025146221302819384,-0.02229186176865605,-0.023136879719791337,-0.025323780155705584,0.002424931073802839,27,DRF,9.0,1.0,0.9,dummyID
1.0727983474731446,0.21776070220762975,0.12894744873046876,0.012768653369738139,2,8,50,"OrderedDict([('min_node_size', 2), ('num_features', 8), ('num_trees', 50)])",-0.028105675707438004,-0.026748040209942245,-0.025204232292568976,-0.021479797386412494,-0.022827665318164766,-0.0248730821829053,0.002440200842299893,16,DRF,9.0,1.0,0.9,dummyID
1.160475492477417,0.22121718781905955,0.15913090705871583,0.010443920971172938,2,8,250,"OrderedDict([('min_node_size', 2), ('num_features', 8), ('num_trees', 250)])",-0.027443093474092618,-0.026323323123177398,-0.024317030682714274,-0.021660003217443075,-0.02236907348859717,-0.024422504797204904,0.00221793535385862,2,DRF,9.0,1.0,0.9,dummyID
1.1095147132873535,0.2572034778021837,0.12690677642822265,0.01589415561467751,4,8,20,"OrderedDict([('min_node_size', 4), ('num_features', 8), ('num_trees', 20)])",-0.02802864136354844,-0.027608344336468565,-0.026487781006714593,-0.022626907267495052,-0.02424713696295335,-0.025799762187435998,0.002058635232278011,35,DRF,9.0,1.0,0.9,dummyID
1.2649539947509765,0.21410389063823393,0.14446725845336914,0.013094360107017535,16,64,100,"OrderedDict([('min_node_size', 16), ('num_features', 64), ('num_trees', 100)])",-0.028264889076481618,-0.027154152165184884,-0.0249784390037445,-0.021836048284538105,-0.023587385459689057,-0.02516418279792763,0.002331163977529452,21,DRF,9.0,1.0,0.9,dummyID
1.1238929271697997,0.14604244351764883,0.14799880981445312,0.02001110779643116,32,8,50,"OrderedDict([('min_node_size', 32), ('num_features', 8), ('num_trees', 50)])",-0.02886990940163492,-0.027390645249765637,-0.025275232396425297,-0.022514701917846484,-0.02389816482466359,-0.025589730758067187,0.0022986505534701627,30,DRF,9.0,1.0,0.9,dummyID
1.2509033679962158,0.22057652061126126,0.1618673324584961,0.010994695996071047,64,64,50,"OrderedDict([('min_node_size', 64), ('num_features', 64), ('num_trees', 50)])",-0.03054815020010624,-0.028621345201469632,-0.025556295488276502,-0.023425050833716717,-0.024702071322815367,-0.026570582609276895,0.002624543925777322,44,DRF,9.0,1.0,0.9,dummyID
1.1730308055877685,0.23306461766618888,0.1224484920501709,0.012078111357215067,2,64,10,"OrderedDict([('min_node_size', 2), ('num_features', 64), ('num_trees', 10)])",-0.028605689383147823,-0.02961168816585006,-0.028032272366208668,-0.02503385145307216,-0.024983823436686585,-0.027253464960993058,0.0019012745893014832,50,DRF,9.0,1.0,0.9,dummyID
1.1513188838958741,0.25305905310787963,0.14565615653991698,0.03051031113409576,16,64,50,"OrderedDict([('min_node_size', 16), ('num_features', 64), ('num_trees', 50)])",-0.02740630371700852,-0.02598135203100451,-0.02507331802575949,-0.02219883792518989,-0.023224367853615962,-0.024776835910515674,0.001871314637071863,8,DRF,9.0,1.0,0.9,dummyID
2.806124210357666,0.5433024582035811,0.2287454128265381,0.03465011229374441,2,64,500,"OrderedDict([('min_node_size', 2), ('num_features', 64), ('num_trees', 500)])",-0.02725457166545056,-0.026191063670919425,-0.02413069285478846,-0.02171836817933039,-0.022603284589443835,-0.024379596191986534,0.0020902759969053425,1,DRF,9.0,1.0,0.9,dummyID
