Variable,cu,co,Model,Pinball Loss,Best Params,delta C,sl
pollutant_max_PM10_Location 4,9.0,1.0,KNNW,0.020268989789603963,"OrderedDict([('n_neighbors', 32)])",0.5401995178366552,0.9
pollutant_max_O3_Location 1,9.0,1.0,DTW,0.017598088410991634,"OrderedDict([('max_depth', 10), ('min_samples_split', 64)])",0.20542033488693223,0.9
pollutant_max_O3_Location 2,9.0,1.0,DTW,0.025416620478143585,"OrderedDict([('max_depth', 10), ('min_samples_split', 64)])",0.1692507435196785,0.9
pollutant_max_O3_Location 4,9.0,1.0,DTW,0.025207679958183984,"OrderedDict([('max_depth', 10), ('min_samples_split', 64)])",0.047675300174550905,0.9
pollutant_max_PM10_Location 1,9.0,1.0,DTW,0.010927832783278326,"OrderedDict([('max_depth', 10), ('min_samples_split', 64)])",0.7780157267040626,0.9
pollutant_max_PM10_Location 2,9.0,1.0,DTW,0.007799900479738693,"OrderedDict([('max_depth', 10), ('min_samples_split', 64)])",0.849878784324775,0.9
pollutant_max_PM10_Location 4,9.0,1.0,DTW,0.017189648652365237,"OrderedDict([('max_depth', 10), ('min_samples_split', 64)])",0.6100541358686797,0.9
pollutant_max_O3_Location 1,9.0,1.0,GKW,0.030969653524492224,"OrderedDict([('kernel_bandwidth', 1.5)])",-0.39832556533747643,0.9
pollutant_max_O3_Location 2,9.0,1.0,GKW,0.03370608386079712,"OrderedDict([('kernel_bandwidth', 1.5)])",-0.10169265541418548,0.9
pollutant_max_O3_Location 4,9.0,1.0,GKW,0.03733399465618604,"OrderedDict([('kernel_bandwidth', 1.5)])",-0.4104465509406874,0.9
pollutant_max_PM10_Location 1,9.0,1.0,GKW,0.041117354531152034,"OrderedDict([('kernel_bandwidth', 1.5)])",0.16475606403715493,0.9
pollutant_max_PM10_Location 2,9.0,1.0,GKW,0.032149715844547525,"OrderedDict([('kernel_bandwidth', 1.5)])",0.3812287171184261,0.9
pollutant_max_PM10_Location 4,9.0,1.0,GKW,0.03254670130571524,"OrderedDict([('kernel_bandwidth', 1.5)])",0.26168057172391357,0.9
pollutant_max_O3_Location 1,7.5,2.5,SAA,0.028554360812425322,N/A,,0.75
pollutant_max_O3_Location 2,7.5,2.5,SAA,0.045577679858108844,N/A,,0.75
pollutant_max_O3_Location 4,7.5,2.5,SAA,0.04097945601851852,N/A,,0.75
pollutant_max_PM10_Location 1,7.5,2.5,SAA,0.09083367046382056,N/A,,0.75
pollutant_max_PM10_Location 2,7.5,2.5,SAA,0.09763530939267853,N/A,,0.75
pollutant_max_PM10_Location 4,7.5,2.5,SAA,0.07889755315627328,N/A,,0.75
pollutant_max_O3_Location 1,7.5,2.5,MLP,0.04041609134310986,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 60), ('layer2', 40), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",-0.41540872193234146,0.75
pollutant_max_O3_Location 2,7.5,2.5,MLP,0.03804381193194143,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 60), ('layer2', 40), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",0.16529731108783163,0.75
pollutant_max_O3_Location 4,7.5,2.5,MLP,0.0417987888041556,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 60), ('layer2', 40), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",-0.019993744799023938,0.75
pollutant_max_PM10_Location 1,7.5,2.5,MLP,0.0346167817902444,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 60), ('layer2', 40), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",0.618899229619567,0.75
pollutant_max_PM10_Location 2,7.5,2.5,MLP,0.014457819425981617,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 60), ('layer2', 40), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",0.851920176051946,0.75
pollutant_max_PM10_Location 4,7.5,2.5,MLP,0.03471317507393336,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 60), ('layer2', 40), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",0.5600221593035137,0.75
pollutant_max_O3_Location 1,7.5,2.5,LGBM,0.0284087846401939,"OrderedDict([('learning_rate', 0.05), ('max_depth', 9), ('min_data_in_leaf', 500), ('n_estimators', 250), ('num_leaves', 31)])",0.005098211554715459,0.75
pollutant_max_O3_Location 2,7.5,2.5,LGBM,0.029775798841516547,"OrderedDict([('learning_rate', 0.05), ('max_depth', 9), ('min_data_in_leaf', 500), ('n_estimators', 250), ('num_leaves', 31)])",0.346702181106767,0.75
pollutant_max_O3_Location 4,7.5,2.5,LGBM,0.041141606036214445,"OrderedDict([('learning_rate', 0.05), ('max_depth', 9), ('min_data_in_leaf', 500), ('n_estimators', 250), ('num_leaves', 31)])",-0.003956861155566704,0.75
pollutant_max_PM10_Location 1,7.5,2.5,LGBM,0.027565989261661625,"OrderedDict([('learning_rate', 0.05), ('max_depth', 9), ('min_data_in_leaf', 500), ('n_estimators', 250), ('num_leaves', 31)])",0.6965223455035732,0.75
pollutant_max_PM10_Location 2,7.5,2.5,LGBM,0.01914472240669847,"OrderedDict([('learning_rate', 0.05), ('max_depth', 9), ('min_data_in_leaf', 500), ('n_estimators', 250), ('num_leaves', 31)])",0.8039159959057385,0.75
pollutant_max_PM10_Location 4,7.5,2.5,LGBM,0.0359033491290317,"OrderedDict([('learning_rate', 0.05), ('max_depth', 9), ('min_data_in_leaf', 500), ('n_estimators', 250), ('num_leaves', 31)])",0.5449371027018096,0.75
pollutant_max_O3_Location 1,7.5,2.5,RFW,0.032176821983273596,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 32), ('n_estimators', 500)])",-0.12686192468619262,0.75
pollutant_max_O3_Location 2,7.5,2.5,RFW,0.035949682222961236,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 32), ('n_estimators', 500)])",0.2112436979047907,0.75
pollutant_max_O3_Location 4,7.5,2.5,RFW,0.040156903375149336,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 32), ('n_estimators', 500)])",0.020072317284970054,0.75
pollutant_max_PM10_Location 1,7.5,2.5,RFW,0.019663366336633663,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 32), ('n_estimators', 500)])",0.7835233758998469,0.75
pollutant_max_PM10_Location 2,7.5,2.5,RFW,0.012507194662765245,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 32), ('n_estimators', 500)])",0.8718988576923266,0.75
pollutant_max_PM10_Location 4,7.5,2.5,RFW,0.02611606375481298,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 32), ('n_estimators', 500)])",0.6689876591852653,0.75
