binSize,weightsByDistance,0.9,fold,model_name,cu,co,tau,variable,dataset_name,0.75,0.5,0.25,0.1
100,True,1.319947269505292,2,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,yaz,,,,
400,False,1.0344024492464725,2,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,yaz,,,,
400,True,1.2380080386925583,2,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,yaz,,,,
1000,False,0.9802958911011785,2,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,yaz,,,,
1000,True,1.1844488353503924,2,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,yaz,,,,
20,False,0.8752634518154064,3,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,yaz,,,,
20,True,1.0211291837616852,3,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,yaz,,,,
100,False,0.7837201727818512,3,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,yaz,,,,
100,True,0.9599608162117762,3,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,yaz,,,,
400,False,0.8129657301818614,3,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,yaz,,,,
400,True,0.9243005134429787,3,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,yaz,,,,
1000,False,0.8272204470086622,3,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,yaz,,,,
1000,True,0.9079674245329549,3,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,yaz,,,,
20,False,1.239767176632787,4,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,yaz,,,,
20,True,1.3934754512984886,4,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,yaz,,,,
100,False,1.1352644924434088,4,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,yaz,,,,
100,True,1.2903645009003075,4,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,yaz,,,,
400,False,1.1386090245810416,4,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,yaz,,,,
400,True,1.2408782429578276,4,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,yaz,,,,
1000,False,1.0744060077683315,4,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,yaz,,,,
1000,True,1.1931766195295073,4,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,yaz,,,,
20,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.7751318893567981,,,
20,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.9224445481615872,,,
100,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.7157293578781825,,,
100,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.8454269932042214,,,
400,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.6968941035409357,,,
400,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.8226898185552708,,,
1000,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.816287777275143,,,
1000,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.8146563257083136,,,
20,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.6211525013665323,,,
20,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.7418845354265803,,,
100,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.6273720644479751,,,
100,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.7128820498752807,,,
400,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.6627500702789387,,,
400,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.6913149575728531,,,
1000,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.7631732117435274,,,
1000,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.6913604497135653,,,
20,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.7579419122025371,,,
20,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.9185811401930393,,,
100,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.7425505596437757,,,
100,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.8451374012566989,,,
400,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.7423157254320268,,,
400,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.8117456904140625,,,
1000,False,,2,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.7841642482258526,,,
1000,True,,2,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.7901552613627925,,,
20,False,,3,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.7058574892506552,,,
20,True,,3,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,yaz,0.7949359589086354,,,
