binSize,weightsByDistance,0.9,fold,model_name,cu,co,tau,variable,dataset_name,0.75,0.5,0.25,0.1
400,True,1.1269811292771148,1,LS_KDEx_MLP,9.0,1.0,0.9,16,wage,,,,
20,False,1.220104302870225,2,LS_KDEx_MLP,9.0,1.0,0.9,16,wage,,,,
20,True,1.4417825401987867,2,LS_KDEx_MLP,9.0,1.0,0.9,16,wage,,,,
100,False,1.0633684928165643,2,LS_KDEx_MLP,9.0,1.0,0.9,16,wage,,,,
100,True,1.320552495650746,2,LS_KDEx_MLP,9.0,1.0,0.9,16,wage,,,,
400,False,1.034717581621182,2,LS_KDEx_MLP,9.0,1.0,0.9,16,wage,,,,
400,True,1.2458002647677646,2,LS_KDEx_MLP,9.0,1.0,0.9,16,wage,,,,
20,False,1.263797611863446,3,LS_KDEx_MLP,9.0,1.0,0.9,16,wage,,,,
20,True,1.6039378933088322,3,LS_KDEx_MLP,9.0,1.0,0.9,16,wage,,,,
100,False,1.1331360218551745,3,LS_KDEx_MLP,9.0,1.0,0.9,16,wage,,,,
100,True,1.4337451910148993,3,LS_KDEx_MLP,9.0,1.0,0.9,16,wage,,,,
400,False,1.1219098510984378,3,LS_KDEx_MLP,9.0,1.0,0.9,16,wage,,,,
400,True,1.3478667733298844,3,LS_KDEx_MLP,9.0,1.0,0.9,16,wage,,,,
20,False,1.1327685795700848,4,LS_KDEx_MLP,9.0,1.0,0.9,16,wage,,,,
20,True,1.3121913353344634,4,LS_KDEx_MLP,9.0,1.0,0.9,16,wage,,,,
100,False,1.069251365057726,4,LS_KDEx_MLP,9.0,1.0,0.9,16,wage,,,,
100,True,1.204129329537721,4,LS_KDEx_MLP,9.0,1.0,0.9,16,wage,,,,
400,False,1.0544092088969306,4,LS_KDEx_MLP,9.0,1.0,0.9,16,wage,,,,
400,True,1.1612291392861398,4,LS_KDEx_MLP,9.0,1.0,0.9,16,wage,,,,
20,False,0.7195981062831724,0,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
20,True,0.9180006098737643,0,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
100,False,0.6832964354944535,0,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
100,True,0.8411621680287883,0,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
400,False,0.7685853823443097,0,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
400,True,0.849901593756287,0,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
20,False,0.8743085394210335,1,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
20,True,0.9741732433025987,1,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
100,False,0.9014677224511548,1,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
100,True,0.9375933625124366,1,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
400,False,0.9518075294915949,1,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
400,True,0.9034936034769709,1,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
20,False,1.0613803339174461,2,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
20,True,1.544952885638186,2,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
100,False,0.9781075579708799,2,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
100,True,1.4603191655850971,2,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
400,False,1.058088232159206,2,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
400,True,1.4320192926090018,2,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
20,False,0.9285163623383256,3,LS_KDEx_LGBM,9.0,1.0,0.9,18,wage,,,,
