binSize,weightsByDistance,0.9,fold,model_name,cu,co,tau,variable,dataset_name,0.75,0.5,0.25,0.1,0.9,0.75,0.5,0.25,0.1
100,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_NO2,air,0.9521211762617596,,,,,,,,
400,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_NO2,air,0.8334891426542808,,,,,,,,
400,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_NO2,air,0.9253771966155848,,,,,,,,
20,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_NO2,air,0.7656409490377671,,,,,,,,
20,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_NO2,air,0.8839159011128537,,,,,,,,
100,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_NO2,air,0.7419647969726391,,,,,,,,
100,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_NO2,air,0.8240035352403713,,,,,,,,
400,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_NO2,air,0.740844474319715,,,,,,,,
400,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_NO2,air,0.8062588692210022,,,,,,,,
20,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,1.0382803297997645,,,,,,,,
20,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,1.1211228896741263,,,,,,,,
100,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,0.9950922654102864,,,,,,,,
100,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,1.0688064389477816,,,,,,,,
400,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,0.9587750294464074,,,,,,,,
400,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,1.0257165292500985,,,,,,,,
20,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,0.9776511831726556,,,,,,,,
20,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,1.115578439964943,,,,,,,,
100,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,0.9536590709903592,,,,,,,,
100,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,1.0638694127957933,,,,,,,,
400,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,0.9239702015775636,,,,,,,,
400,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,1.028264680105171,,,,,,,,
20,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,1.0458780516570354,,,,,,,,
20,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,1.1706569170892795,,,,,,,,
100,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,1.014624366080906,,,,,,,,
100,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,1.1194716358061094,,,,,,,,
400,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,0.997877108149546,,,,,,,,
400,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,1.0925816723670247,,,,,,,,
20,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,1.0033499234303216,,,,,,,,
20,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,1.0887251148545176,,,,,,,,
100,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,0.9825803981623276,,,,,,,,
100,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,1.0500574272588057,,,,,,,,
400,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,0.980187595712098,,,,,,,,
400,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,1.0373277182235836,,,,,,,,
20,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,0.9010117867946178,,,,,,,,
20,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,0.9693334724105558,,,,,,,,
100,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,0.9171795139251068,,,,,,,,
100,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,0.9657870032335452,,,,,,,,
400,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,0.90361948471889,,,,,,,,
400,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_O3,air,0.9471158860957544,,,,,,,,
20,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.8060155986712244,,,,,,,,
20,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,1.028320735641038,,,,,,,,
100,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.7858552789947524,,,,,,,,
100,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.9348851764479322,,,,,,,,
400,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.8171489095373357,,,,,,,,
400,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.9136055076789756,,,,,,,,
20,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.9046171700146444,,,,,,,,
20,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,1.0540051393992982,,,,,,,,
100,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.907297394379818,,,,,,,,
100,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.9872620264706694,,,,,,,,
400,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.9375535354093558,,,,,,,,
400,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.9646873532093616,,,,,,,,
20,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.912715314751018,,,,,,,,
20,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,1.0909489508299406,,,,,,,,
100,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.9311932352020044,,,,,,,,
100,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,1.030206702160977,,,,,,,,
400,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.9965549639837143,,,,,,,,
400,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.9900250548073914,,,,,,,,
20,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.8107181952310694,,,,,,,,
20,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.9330945695112086,,,,,,,,
100,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.797201465898815,,,,,,,,
100,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.8702465375279617,,,,,,,,
400,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.8206415687021085,,,,,,,,
400,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.8492456332397317,,,,,,,,
20,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.8824163820637974,,,,,,,,
20,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.9956030585014451,,,,,,,,
100,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.8773557512824414,,,,,,,,
100,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.920205190603266,,,,,,,,
400,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.8925376436265089,,,,,,,,
400,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM10,air,0.8995202079559754,,,,,,,,
20,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,0.9135269386586092,,,,,,,,
20,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,1.08782420292485,,,,,,,,
100,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,0.8848031552872706,,,,,,,,
100,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,1.023931384745218,,,,,,,,
400,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,0.893648978663769,,,,,,,,
400,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,0.9993134976420612,,,,,,,,
20,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,1.0360667042956315,,,,,,,,
20,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,1.1785282096445815,,,,,,,,
100,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,1.0545195388767972,,,,,,,,
100,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,1.1302767485938554,,,,,,,,
400,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,0.9934464105700788,,,,,,,,
400,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,1.090994744390246,,,,,,,,
20,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,1.24620369460402,,,,,,,,
20,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,1.366101129585124,,,,,,,,
100,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,1.2017945900228415,,,,,,,,
100,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,1.3038533355966728,,,,,,,,
400,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,1.1281050189554689,,,,,,,,
400,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,1.2544261689702103,,,,,,,,
20,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,1.027202607571295,,,,,,,,
20,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,1.095175454349544,,,,,,,,
100,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,1.0040339235687092,,,,,,,,
100,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,1.0567757345018318,,,,,,,,
400,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,1.002559083399181,,,,,,,,
400,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,1.031768551109834,,,,,,,,
20,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,0.9887261405171244,,,,,,,,
20,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,1.1728712603221876,,,,,,,,
100,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,0.9866468119669688,,,,,,,,
100,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,1.1179098416136457,,,,,,,,
400,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,0.9780966562880736,,,,,,,,
400,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_PM2.5,air,1.0933640178692297,,,,,,,,
20,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.8928332915936221,,,,,,,,
20,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.9431922531096084,,,,,,,,
100,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.8823357542365806,,,,,,,,
100,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.9251815677435512,,,,,,,,
400,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.8858627598297021,,,,,,,,
400,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.9068787043993656,,,,,,,,
20,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.8252791753589396,,,,,,,,
20,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.9061725365075468,,,,,,,,
100,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.8193643391827217,,,,,,,,
100,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.894637378819487,,,,,,,,
400,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.8267762915695177,,,,,,,,
400,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.8747330960854094,,,,,,,,
20,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.8562268248212564,,,,,,,,
20,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.9680617868190848,,,,,,,,
100,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.8236945076106773,,,,,,,,
100,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.9321287361973244,,,,,,,,
400,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.8051133919242823,,,,,,,,
400,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.905947186200397,,,,,,,,
20,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.9075453209211172,,,,,,,,
20,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.982435080842724,,,,,,,,
100,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.8571288584027437,,,,,,,,
100,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.9336354728074474,,,,,,,,
400,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.863939245467908,,,,,,,,
400,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.9164380205781478,,,,,,,,
20,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.9069901999783028,,,,,,,,
20,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,1.1085596499475645,,,,,,,,
100,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.8972625031642137,,,,,,,,
100,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,1.0596318663436155,,,,,,,,
400,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,0.8953458937547462,,,,,,,,
400,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_2_max_SO2,air,1.030484938343037,,,,,,,,
20,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,1.1249999999999998,,,,,,,,
20,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,1.451612903225806,,,,,,,,
100,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,0.975806451612903,,,,,,,,
100,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,1.3508064516129028,,,,,,,,
400,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,1.125,,,,,,,,
400,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,1.3346774193548383,,,,,,,,
20,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,0.9828178694158078,,,,,,,,
20,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,1.1443298969072169,,,,,,,,
100,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,0.9931271477663232,,,,,,,,
100,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,1.103092783505155,,,,,,,,
400,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,0.9587628865979384,,,,,,,,
400,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,1.0687285223367695,,,,,,,,
20,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,1.0456140350877192,,,,,,,,
20,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,1.2140350877192982,,,,,,,,
100,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,0.9368421052631576,,,,,,,,
100,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,1.0701754385964912,,,,,,,,
400,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,0.9543859649122808,,,,,,,,
400,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,0.968421052631579,,,,,,,,
20,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,1.0519877675840978,,,,,,,,
20,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,1.1590214067278286,,,,,,,,
100,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,0.9571865443425076,,,,,,,,
100,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,1.140672782874618,,,,,,,,
400,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,0.9969418960244648,,,,,,,,
400,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,1.125382262996942,,,,,,,,
20,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,0.978201634877384,,,,,,,,
20,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,1.1716621253405994,,,,,,,,
100,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,0.9455040871934604,,,,,,,,
100,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,1.1389645776566757,,,,,,,,
400,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,0.970027247956403,,,,,,,,
400,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_CO,air,1.084468664850136,,,,,,,,
20,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,0.7934009925336429,,,,,,,,
20,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,0.9557383645549248,,,,,,,,
100,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,0.7623731389994186,,,,,,,,
100,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,0.8766486341485221,,,,,,,,
400,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,0.7719408056511824,,,,,,,,
400,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,0.845128984664908,,,,,,,,
20,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,0.8143261466744359,,,,,,,,
20,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,0.9957962207608424,,,,,,,,
100,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,0.7706234912178472,,,,,,,,
100,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,0.9630816615333386,,,,,,,,
400,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,0.7834429368184467,,,,,,,,
400,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,0.934987097311246,,,,,,,,
20,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,1.091242740998838,,,,,,,,
20,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,1.354471544715447,,,,,,,,
100,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,1.0442276422764225,,,,,,,,
100,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,1.293333333333333,,,,,,,,
400,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,1.040092915214866,,,,,,,,
400,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,1.238792102206736,,,,,,,,
20,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,0.8509532845396223,,,,,,,,
20,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,1.0933405620312642,,,,,,,,
100,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,0.819011475557965,,,,,,,,
100,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,0.9808891298454864,,,,,,,,
400,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,0.860124695039306,,,,,,,,
400,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,0.932502033071293,,,,,,,,
20,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,1.1670506912442395,,,,,,,,
20,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,1.3117511520737326,,,,,,,,
100,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,1.057188940092166,,,,,,,,
100,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,1.233041474654378,,,,,,,,
400,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,1.033548387096774,,,,,,,,
400,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_NO2,air,1.1879723502304145,,,,,,,,
20,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.0382920110192837,,,,,,,,
20,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.1192837465564738,,,,,,,,
100,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.0093663911845732,,,,,,,,
100,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.1011019283746557,,,,,,,,
400,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,0.9636363636363636,,,,,,,,
400,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.0548209366391186,,,,,,,,
20,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.0286220123930363,,,,,,,,
20,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.2174682797285334,,,,,,,,
100,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.0179994098554146,,,,,,,,
100,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.1941575686043082,,,,,,,,
400,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.015638831513721,,,,,,,,
400,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.1796990262614342,,,,,,,,
20,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.100964265456608,,,,,,,,
20,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.269994327850255,,,,,,,,
100,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.0689166193987525,,,,,,,,
100,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.2090187180941576,,,,,,,,
400,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.068916619398752,,,,,,,,
400,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.1500283607487236,,,,,,,,
20,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.3330454807138747,,,,,,,,
20,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.3601036269430051,,,,,,,,
100,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.1968911917098448,,,,,,,,
100,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.273747841105354,,,,,,,,
400,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.125791594703512,,,,,,,,
400,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.2006332757628095,,,,,,,,
20,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.3092885375494072,,,,,,,,
20,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.5092226613965745,,,,,,,,
100,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.3484848484848486,,,,,,,,
100,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.4146903820816863,,,,,,,,
400,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.2667984189723318,,,,,,,,
400,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_O3,air,1.354084321475626,,,,,,,,
20,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_PM10,air,0.8162182292151569,,,,,,,,
20,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_PM10,air,0.8977748812959687,,,,,,,,
100,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_PM10,air,0.7290755050740154,,,,,,,,
100,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_PM10,air,0.8170561400242063,,,,,,,,
400,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_PM10,air,0.8111907643608602,,,,,,,,
400,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_PM10,air,0.8232939204915743,,,,,,,,
20,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_PM10,air,1.0856269113149848,,,,,,,,
20,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_PM10,air,1.1364132809086938,,,,,,,,
100,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_PM10,air,1.0297072957623417,,,,,,,,
100,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,Location_3_max_PM10,air,1.0944735692442114,,,,,,,,
