Variable,cu,co,Model,Pinball Loss,Best Params,delta C,sl,dataset,training_description
Location_6_max_PM10,2.5,7.5,KNNW,2.687436386768448,"OrderedDict([('n_neighbors', 32)])",-0.0438967136150234,0.25,air,ID-Based Training
Location_6_max_PM10,2.5,7.5,DTW,2.762150127226463,"OrderedDict([('max_depth', 4), ('min_samples_split', 64)])",-0.0729182110205088,0.25,air,ID-Based Training
Location_6_max_PM10,2.5,7.5,GKW,2.54293893129771,"OrderedDict([('kernel_bandwidth', 1.5)])",0.0122312824314306,0.25,air,ID-Based Training
Location_6_max_PM2.5,2.5,7.5,SAA,1.1413342875318064,,,0.25,air,ID-Based Training
Location_6_max_PM2.5,2.5,7.5,MLP,1.6724175800109815,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 6), ('layer2', 3), ('learning_rate_init', 0.0005), ('max_iter', 500), ('solver', 'adam')])",-0.4653179163027423,0.25,air,ID-Based Training
Location_6_max_PM2.5,2.5,7.5,LGBM,1.2943481948797562,"OrderedDict([('learning_rate', 0.1), ('max_depth', 3), ('min_data_in_leaf', 500), ('n_estimators', 500), ('num_leaves', 63)])",-0.1340658114099508,0.25,air,ID-Based Training
Location_6_max_PM2.5,2.5,7.5,RFW,1.0693400127226464,"OrderedDict([('max_depth', 8), ('max_features', None), ('min_samples_split', 2), ('n_estimators', 100)])",0.0630790431827394,0.25,air,ID-Based Training
Location_6_max_PM2.5,2.5,7.5,KNNW,1.109384541984733,"OrderedDict([('n_neighbors', 128)])",0.0279933284192892,0.25,air,ID-Based Training
Location_6_max_PM2.5,2.5,7.5,DTW,1.0932681297709923,"OrderedDict([('max_depth', 2), ('min_samples_split', 16)])",0.0421140048852465,0.25,air,ID-Based Training
Location_6_max_PM2.5,2.5,7.5,GKW,1.0965648854961831,"OrderedDict([('kernel_bandwidth', 1.5)])",0.0392254946904638,0.25,air,ID-Based Training
Location_6_max_SO2,2.5,7.5,SAA,0.2834160305343511,,,0.25,air,ID-Based Training
Location_6_max_SO2,2.5,7.5,MLP,0.4155952867235326,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 26), ('layer2', 3), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",-0.4663788986811066,0.25,air,ID-Based Training
Location_6_max_SO2,2.5,7.5,LGBM,0.351363516478722,"OrderedDict([('learning_rate', 0.05), ('max_depth', 7), ('min_data_in_leaf', 20), ('n_estimators', 200), ('num_leaves', 31)])",-0.2397446814009183,0.25,air,ID-Based Training
Location_6_max_SO2,2.5,7.5,RFW,0.2648664122137404,"OrderedDict([('max_depth', None), ('max_features', 'sqrt'), ('min_samples_split', 16), ('n_estimators', 100)])",0.0654501380378423,0.25,air,ID-Based Training
Location_6_max_SO2,2.5,7.5,KNNW,0.2633396946564885,"OrderedDict([('n_neighbors', 32)])",0.0708369806747019,0.25,air,ID-Based Training
Location_6_max_SO2,2.5,7.5,DTW,0.2679961832061068,"OrderedDict([('max_depth', 6), ('min_samples_split', 64)])",0.0544071106322805,0.25,air,ID-Based Training
Location_6_max_SO2,2.5,7.5,GKW,0.2713740458015267,"OrderedDict([('kernel_bandwidth', 1.5)])",0.0424887212982288,0.25,air,ID-Based Training
Location_1_max_CO,1.0,9.0,SAA,0.0379037800687285,,,0.1,air,ID-Based Training
Location_1_max_CO,1.0,9.0,MLP,0.0407864974051409,"OrderedDict([('alpha', 0.0001), ('early_stopping', True), ('layer1', 26), ('layer2', 3), ('learning_rate_init', 0.001), ('max_iter', 500), ('solver', 'adam')])",-0.0760535580141446,0.1,air,ID-Based Training
Location_1_max_CO,1.0,9.0,LGBM,0.0427565891673395,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 200), ('num_leaves', 63)])",-0.1280296870077797,0.1,air,ID-Based Training
Location_1_max_CO,1.0,9.0,RFW,0.0299742268041237,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 20)])",0.2092021758839529,0.1,air,ID-Based Training
Location_1_max_CO,1.0,9.0,KNNW,0.031606529209622,"OrderedDict([('n_neighbors', 32)])",0.1661378059836807,0.1,air,ID-Based Training
Location_1_max_CO,1.0,9.0,DTW,0.0338230240549828,"OrderedDict([('max_depth', 4), ('min_samples_split', 32)])",0.1076609247506799,0.1,air,ID-Based Training
Location_1_max_CO,1.0,9.0,GKW,0.0345360824742268,"OrderedDict([('kernel_bandwidth', 1.5)])",0.0888485947416138,0.1,air,ID-Based Training
Location_1_max_NO2,1.0,9.0,SAA,2.4848109965635743,,,0.1,air,ID-Based Training
Location_1_max_NO2,1.0,9.0,MLP,2.450246873182345,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 6), ('layer2', 3), ('learning_rate_init', 0.0005), ('max_iter', 500), ('solver', 'adam')])",0.0139101619515653,0.1,air,ID-Based Training
Location_1_max_NO2,1.0,9.0,LGBM,2.7642123097043148,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 63)])",-0.1124436882833925,0.1,air,ID-Based Training
Location_1_max_NO2,1.0,9.0,RFW,1.9304295532646047,"OrderedDict([('max_depth', 8), ('max_features', None), ('min_samples_split', 64), ('n_estimators', 20)])",0.2231080931570503,0.1,air,ID-Based Training
Location_1_max_NO2,1.0,9.0,KNNW,1.9863015463917528,"OrderedDict([('n_neighbors', 32)])",0.2006226835204957,0.1,air,ID-Based Training
Location_1_max_NO2,1.0,9.0,DTW,1.9811512027491407,"OrderedDict([('max_depth', 6), ('min_samples_split', 64)])",0.2026954140620678,0.1,air,ID-Based Training
Location_1_max_NO2,1.0,9.0,GKW,2.204093642611684,"OrderedDict([('kernel_bandwidth', 1.5)])",0.1129733224539472,0.1,air,ID-Based Training
Location_1_max_O3,1.0,9.0,SAA,0.0033871134020618,,,0.1,air,ID-Based Training
Location_1_max_O3,1.0,9.0,MLP,0.0123331541166742,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 39), ('layer2', 3), ('learning_rate_init', 0.0005), ('max_iter', 500), ('solver', 'adam')])",-2.6411990543825925,0.1,air,ID-Based Training
Location_1_max_O3,1.0,9.0,LGBM,0.0102380907126943,"OrderedDict([('learning_rate', 0.01), ('max_depth', -1), ('min_data_in_leaf', 20), ('n_estimators', 100), ('num_leaves', 127)])",-2.022659562110347,0.1,air,ID-Based Training
Location_1_max_O3,1.0,9.0,RFW,0.0043750859106529,"OrderedDict([('max_depth', 4), ('max_features', 'sqrt'), ('min_samples_split', 32), ('n_estimators', 20)])",-0.2916856896464257,0.1,air,ID-Based Training
Location_1_max_O3,1.0,9.0,KNNW,0.0047955326460481,"OrderedDict([('n_neighbors', 128)])",-0.4158169735707397,0.1,air,ID-Based Training
Location_1_max_O3,1.0,9.0,DTW,0.0036761168384879,"OrderedDict([('max_depth', 4), ('min_samples_split', 32)])",-0.0853244052148325,0.1,air,ID-Based Training
Location_1_max_O3,1.0,9.0,GKW,0.0057874570446735,"OrderedDict([('kernel_bandwidth', 1.5)])",-0.7086694059757515,0.1,air,ID-Based Training
Location_1_max_PM10,1.0,9.0,SAA,1.4877577319587632,,,0.1,air,ID-Based Training
Location_1_max_PM10,1.0,9.0,MLP,5.830815601571945,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 6), ('layer2', 3), ('learning_rate_init', 0.001), ('max_iter', 500), ('solver', 'adam')])",-2.9191969742917525,0.1,air,ID-Based Training
Location_1_max_PM10,1.0,9.0,LGBM,4.416191245982017,"OrderedDict([('learning_rate', 0.01), ('max_depth', 3), ('min_data_in_leaf', 500), ('n_estimators', 100), ('num_leaves', 31)])",-1.9683537521715413,0.1,air,ID-Based Training
Location_1_max_PM10,1.0,9.0,RFW,1.3987972508591069,"OrderedDict([('max_depth', 8), ('max_features', 'sqrt'), ('min_samples_split', 16), ('n_estimators', 100)])",0.0597950050526924,0.1,air,ID-Based Training
Location_1_max_PM10,1.0,9.0,KNNW,1.5430841924398626,"OrderedDict([('n_neighbors', 128)])",-0.0371878157932725,0.1,air,ID-Based Training
Location_1_max_PM10,1.0,9.0,DTW,1.4848367697594502,"OrderedDict([('max_depth', 4), ('min_samples_split', 32)])",0.001963331889707,0.1,air,ID-Based Training
Location_1_max_PM10,1.0,9.0,GKW,1.4037800687285222,"OrderedDict([('kernel_bandwidth', 1.5)])",0.0564457918290748,0.1,air,ID-Based Training
Location_1_max_PM2.5,1.0,9.0,SAA,0.5676474799541811,,,0.1,air,ID-Based Training
Location_1_max_PM2.5,1.0,9.0,MLP,2.227396540877509,"OrderedDict([('alpha', 0.0001), ('early_stopping', True), ('layer1', 6), ('layer2', 6), ('learning_rate_init', 0.001), ('max_iter', 500), ('solver', 'adam')])",-2.923908093553588,0.1,air,ID-Based Training
Location_1_max_PM2.5,1.0,9.0,LGBM,1.42006828447971,"OrderedDict([('learning_rate', 0.01), ('max_depth', 3), ('min_data_in_leaf', 500), ('n_estimators', 100), ('num_leaves', 127)])",-1.501672842085609,0.1,air,ID-Based Training
Location_1_max_PM2.5,1.0,9.0,RFW,0.5199412943871707,"OrderedDict([('max_depth', 8), ('max_features', 'sqrt'), ('min_samples_split', 2), ('n_estimators', 100)])",0.0840419225869919,0.1,air,ID-Based Training
Location_1_max_PM2.5,1.0,9.0,KNNW,0.5562371134020618,"OrderedDict([('n_neighbors', 128)])",0.0201011489613945,0.1,air,ID-Based Training
Location_1_max_PM2.5,1.0,9.0,DTW,0.5219888316151203,"OrderedDict([('max_depth', 2), ('min_samples_split', 16)])",0.0804348648614562,0.1,air,ID-Based Training
Location_1_max_PM2.5,1.0,9.0,GKW,0.5199799541809852,"OrderedDict([('kernel_bandwidth', 1.5)])",0.0839738173012649,0.1,air,ID-Based Training
Location_1_max_SO2,1.0,9.0,SAA,0.14893470790378,,,0.1,air,ID-Based Training
Location_1_max_SO2,1.0,9.0,MLP,0.4513703735232147,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 26), ('layer2', 3), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",-2.030659406904833,0.1,air,ID-Based Training
Location_1_max_SO2,1.0,9.0,LGBM,0.4229699017056546,"OrderedDict([('learning_rate', 0.05), ('max_depth', -1), ('min_data_in_leaf', 100), ('n_estimators', 200), ('num_leaves', 127)])",-1.839968652430676,0.1,air,ID-Based Training
Location_1_max_SO2,1.0,9.0,RFW,0.1601975945017182,"OrderedDict([('max_depth', 10), ('max_features', None), ('min_samples_split', 4), ('n_estimators', 100)])",-0.0756229810798341,0.1,air,ID-Based Training
Location_1_max_SO2,1.0,9.0,KNNW,0.126254295532646,"OrderedDict([('n_neighbors', 32)])",0.1522842639593908,0.1,air,ID-Based Training
Location_1_max_SO2,1.0,9.0,DTW,0.1836941580756013,"OrderedDict([('max_depth', 4), ('min_samples_split', 32)])",-0.2333871712044299,0.1,air,ID-Based Training
Location_1_max_SO2,1.0,9.0,GKW,0.1372680412371134,"OrderedDict([('kernel_bandwidth', 1.5)])",0.0783341024457776,0.1,air,ID-Based Training
Location_2_max_CO,1.0,9.0,SAA,0.0301882661996497,,,0.1,air,ID-Based Training
Location_2_max_CO,1.0,9.0,MLP,0.0458743935649808,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 6), ('layer2', 13), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",-0.5196100783526649,0.1,air,ID-Based Training
Location_2_max_CO,1.0,9.0,LGBM,0.0563403645707145,"OrderedDict([('learning_rate', 0.1), ('max_depth', 3), ('min_data_in_leaf', 50), ('n_estimators', 500), ('num_leaves', 63)])",-0.8663001113779858,0.1,air,ID-Based Training
Location_2_max_CO,1.0,9.0,RFW,0.0239754816112084,"OrderedDict([('max_depth', 10), ('max_features', None), ('min_samples_split', 64), ('n_estimators', 50)])",0.205801305293691,0.1,air,ID-Based Training
Location_2_max_CO,1.0,9.0,KNNW,0.0247679509632224,"OrderedDict([('n_neighbors', 32)])",0.1795503988397389,0.1,air,ID-Based Training
Location_2_max_CO,1.0,9.0,DTW,0.0242863397548161,"OrderedDict([('max_depth', 8), ('min_samples_split', 64)])",0.1955039883973893,0.1,air,ID-Based Training
Location_2_max_CO,1.0,9.0,GKW,0.0249036777583187,"OrderedDict([('kernel_bandwidth', 1.5)])",0.1750543872371283,0.1,air,ID-Based Training
Location_2_max_NO2,1.0,9.0,SAA,1.6777408056042031,,,0.1,air,ID-Based Training
Location_2_max_NO2,1.0,9.0,MLP,2.5217981201463244,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 6), ('layer2', 13), ('learning_rate_init', 0.001), ('max_iter', 500), ('solver', 'adam')])",-0.5030916049265142,0.1,air,ID-Based Training
Location_2_max_NO2,1.0,9.0,LGBM,3.906949718282255,"OrderedDict([('learning_rate', 0.05), ('max_depth', 5), ('min_data_in_leaf', 20), ('n_estimators', 500), ('num_leaves', 127)])",-1.32869684353612,0.1,air,ID-Based Training
Location_2_max_NO2,1.0,9.0,RFW,1.525389667250438,"OrderedDict([('max_depth', 10), ('max_features', 'sqrt'), ('min_samples_split', 32), ('n_estimators', 20)])",0.0908073153164437,0.1,air,ID-Based Training
Location_2_max_NO2,1.0,9.0,KNNW,1.5778743432574431,"OrderedDict([('n_neighbors', 128)])",0.0595243687303624,0.1,air,ID-Based Training
Location_2_max_NO2,1.0,9.0,DTW,1.606523642732049,"OrderedDict([('max_depth', 4), ('min_samples_split', 32)])",0.0424482510255848,0.1,air,ID-Based Training
Location_2_max_NO2,1.0,9.0,GKW,1.6166484238178636,"OrderedDict([('kernel_bandwidth', 1.5)])",0.0364134803077275,0.1,air,ID-Based Training
Location_2_max_O3,1.0,9.0,SAA,0.0028163309982486,,,0.1,air,ID-Based Training
Location_2_max_O3,1.0,9.0,MLP,0.0077718533720569,"OrderedDict([('alpha', 0.0001), ('early_stopping', True), ('layer1', 26), ('layer2', 3), ('learning_rate_init', 0.001), ('max_iter', 500), ('solver', 'adam')])",-1.7595667472643846,0.1,air,ID-Based Training
Location_2_max_O3,1.0,9.0,LGBM,0.0082616299516046,"OrderedDict([('learning_rate', 0.01), ('max_depth', -1), ('min_data_in_leaf', 100), ('n_estimators', 100), ('num_leaves', 63)])",-1.9334726481873488,0.1,air,ID-Based Training
Location_2_max_O3,1.0,9.0,RFW,0.0020130910683012,"OrderedDict([('max_depth', 8), ('max_features', 'sqrt'), ('min_samples_split', 32), ('n_estimators', 20)])",0.2852079284881462,0.1,air,ID-Based Training
Location_2_max_O3,1.0,9.0,KNNW,0.0026368213660245,"OrderedDict([('n_neighbors', 128)])",0.0637388262728333,0.1,air,ID-Based Training
Location_2_max_O3,1.0,9.0,DTW,0.002202057793345,"OrderedDict([('max_depth', 6), ('min_samples_split', 2)])",0.2181111542945978,0.1,air,ID-Based Training
Location_2_max_O3,1.0,9.0,GKW,0.0033925569176882,"OrderedDict([('kernel_bandwidth', 3.0)])",-0.2046016323357946,0.1,air,ID-Based Training
Location_2_max_PM10,1.0,9.0,SAA,0.9881676882661998,,,0.1,air,ID-Based Training
Location_2_max_PM10,1.0,9.0,MLP,4.392718745481244,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 6), ('layer2', 3), ('learning_rate_init', 0.0005), ('max_iter', 500), ('solver', 'adam')])",-3.445317123441403,0.1,air,ID-Based Training
Location_2_max_PM10,1.0,9.0,LGBM,3.0196107728885533,"OrderedDict([('learning_rate', 0.1), ('max_depth', 3), ('min_data_in_leaf', 50), ('n_estimators', 500), ('num_leaves', 63)])",-2.055767567331253,0.1,air,ID-Based Training
Location_2_max_PM10,1.0,9.0,RFW,0.9990185347343844,"OrderedDict([('max_depth', 10), ('max_features', 'sqrt'), ('min_samples_split', 4), ('n_estimators', 50)])",-0.010980774414131,0.1,air,ID-Based Training
Location_2_max_PM10,1.0,9.0,KNNW,1.1534187098657327,"OrderedDict([('n_neighbors', 32)])",-0.1672297359666514,0.1,air,ID-Based Training
Location_2_max_PM10,1.0,9.0,DTW,1.043370548744892,"OrderedDict([('max_depth', 6), ('min_samples_split', 64)])",-0.0558638590739077,0.1,air,ID-Based Training
Location_2_max_PM10,1.0,9.0,GKW,1.1122446001167543,"OrderedDict([('kernel_bandwidth', 1.5)])",-0.1255626077677716,0.1,air,ID-Based Training
Location_2_max_PM2.5,1.0,9.0,SAA,0.6439411850554582,,,0.1,air,ID-Based Training
Location_2_max_PM2.5,1.0,9.0,MLP,1.6026559636596094,"OrderedDict([('alpha', 0.0001), ('early_stopping', True), ('layer1', 26), ('layer2', 26), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",-1.4888235150258071,0.1,air,ID-Based Training
Location_2_max_PM2.5,1.0,9.0,LGBM,1.7393379548820629,"OrderedDict([('learning_rate', 0.01), ('max_depth', 3), ('min_data_in_leaf', 100), ('n_estimators', 100), ('num_leaves', 127)])",-1.7010820168805725,0.1,air,ID-Based Training
Location_2_max_PM2.5,1.0,9.0,RFW,0.6400430531231758,"OrderedDict([('max_depth', 8), ('max_features', 'sqrt'), ('min_samples_split', 16), ('n_estimators', 50)])",0.0060535527510119,0.1,air,ID-Based Training
Location_2_max_PM2.5,1.0,9.0,KNNW,0.6746238324576765,"OrderedDict([('n_neighbors', 128)])",-0.0476482140206266,0.1,air,ID-Based Training
Location_2_max_PM2.5,1.0,9.0,DTW,0.6961784880326912,"OrderedDict([('max_depth', 6), ('min_samples_split', 64)])",-0.0811212331025763,0.1,air,ID-Based Training
Location_2_max_PM2.5,1.0,9.0,GKW,0.6502805750145942,"OrderedDict([('kernel_bandwidth', 1.5)])",-0.0098446723183114,0.1,air,ID-Based Training
Location_2_max_SO2,1.0,9.0,SAA,0.1827648861646235,,,0.1,air,ID-Based Training
Location_2_max_SO2,1.0,9.0,MLP,0.6268897769483752,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 6), ('layer2', 6), ('learning_rate_init', 0.0005), ('max_iter', 500), ('solver', 'adam')])",-2.430034018589933,0.1,air,ID-Based Training
Location_2_max_SO2,1.0,9.0,LGBM,0.697570382141851,"OrderedDict([('learning_rate', 0.01), ('max_depth', 5), ('min_data_in_leaf', 500), ('n_estimators', 200), ('num_leaves', 31)])",-2.8167636944961187,0.1,air,ID-Based Training
Location_2_max_SO2,1.0,9.0,RFW,0.1725372154115587,"OrderedDict([('max_depth', 10), ('max_features', 'sqrt'), ('min_samples_split', 2), ('n_estimators', 20)])",0.0559608082695509,0.1,air,ID-Based Training
Location_2_max_SO2,1.0,9.0,KNNW,0.1735310858143607,"OrderedDict([('n_neighbors', 128)])",0.0505228358906177,0.1,air,ID-Based Training
Location_2_max_SO2,1.0,9.0,DTW,0.1727035901926445,"OrderedDict([('max_depth', 4), ('min_samples_split', 32)])",0.0550504869021525,0.1,air,ID-Based Training
Location_2_max_SO2,1.0,9.0,GKW,0.1774518388791593,"OrderedDict([('kernel_bandwidth', 1.5)])",0.0290703941931079,0.1,air,ID-Based Training
Location_3_max_CO,1.0,9.0,SAA,0.0217142857142857,,,0.1,air,ID-Based Training
Location_3_max_CO,1.0,9.0,MLP,0.0673659778973199,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 39), ('layer2', 3), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",-2.102380561060787,0.1,air,ID-Based Training
Location_3_max_CO,1.0,9.0,LGBM,0.0514090892226724,"OrderedDict([('learning_rate', 0.05), ('max_depth', 5), ('min_data_in_leaf', 50), ('n_estimators', 500), ('num_leaves', 63)])",-1.3675238457809669,0.1,air,ID-Based Training
Location_3_max_CO,1.0,9.0,RFW,0.0196770186335403,"OrderedDict([('max_depth', 10), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 50)])",0.093821510297483,0.1,air,ID-Based Training
Location_3_max_CO,1.0,9.0,KNNW,0.0224720496894409,"OrderedDict([('n_neighbors', 8)])",-0.0348970251716245,0.1,air,ID-Based Training
Location_3_max_CO,1.0,9.0,DTW,0.0209689440993788,"OrderedDict([('max_depth', 6), ('min_samples_split', 64)])",0.0343249427917621,0.1,air,ID-Based Training
Location_3_max_CO,1.0,9.0,GKW,0.022223602484472,"OrderedDict([('kernel_bandwidth', 1.5)])",-0.0234553775743704,0.1,air,ID-Based Training
Location_3_max_NO2,1.0,9.0,SAA,1.5131055900621118,,,0.1,air,ID-Based Training
Location_3_max_NO2,1.0,9.0,MLP,1.5358581401047475,"OrderedDict([('alpha', 0.0001), ('early_stopping', True), ('layer1', 26), ('layer2', 6), ('learning_rate_init', 0.0005), ('max_iter', 1000), ('solver', 'adam')])",-0.0150369876313138,0.1,air,ID-Based Training
Location_3_max_NO2,1.0,9.0,LGBM,2.840535317646673,"OrderedDict([('learning_rate', 0.05), ('max_depth', 5), ('min_data_in_leaf', 20), ('n_estimators', 500), ('num_leaves', 127)])",-0.8772882317684594,0.1,air,ID-Based Training
Location_3_max_NO2,1.0,9.0,RFW,1.510919254658385,"OrderedDict([('max_depth', None), ('max_features', 'sqrt'), ('min_samples_split', 16), ('n_estimators', 100)])",0.0014449324740364,0.1,air,ID-Based Training
Location_3_max_NO2,1.0,9.0,KNNW,1.472223602484472,"OrderedDict([('n_neighbors', 128)])",0.0270185952957596,0.1,air,ID-Based Training
Location_3_max_NO2,1.0,9.0,DTW,1.4784596273291926,"OrderedDict([('max_depth', 4), ('min_samples_split', 64)])",0.0228972538073148,0.1,air,ID-Based Training
Location_3_max_NO2,1.0,9.0,GKW,1.4793043478260872,"OrderedDict([('kernel_bandwidth', 1.5)])",0.0223389844423461,0.1,air,ID-Based Training
Location_3_max_O3,1.0,9.0,SAA,0.001943602484472,,,0.1,air,ID-Based Training
Location_3_max_O3,1.0,9.0,MLP,0.0109695153738356,"OrderedDict([('alpha', 0.0001), ('early_stopping', True), ('layer1', 26), ('layer2', 13), ('learning_rate_init', 0.001), ('max_iter', 500), ('solver', 'adam')])",-4.643908907029102,0.1,air,ID-Based Training
Location_3_max_O3,1.0,9.0,LGBM,0.0078499773421103,"OrderedDict([('learning_rate', 0.1), ('max_depth', -1), ('min_data_in_leaf', 50), ('n_estimators', 500), ('num_leaves', 31)])",-3.0388800718387143,0.1,air,ID-Based Training
Location_3_max_O3,1.0,9.0,RFW,0.0021207453416149,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 8), ('n_estimators', 20)])",-0.0911415058161833,0.1,air,ID-Based Training
Location_3_max_O3,1.0,9.0,KNNW,0.0024414906832298,"OrderedDict([('n_neighbors', 32)])",-0.2561677105969575,0.1,air,ID-Based Training
Location_3_max_O3,1.0,9.0,DTW,0.0022714285714285,"OrderedDict([('max_depth', 4), ('min_samples_split', 32)])",-0.1686693084494441,0.1,air,ID-Based Training
Location_3_max_O3,1.0,9.0,GKW,0.0019960248447204,"OrderedDict([('kernel_bandwidth', 1.5)])",-0.026971749968043,0.1,air,ID-Based Training
Location_3_max_PM10,1.0,9.0,SAA,1.3920496894409935,,,0.1,air,ID-Based Training
Location_3_max_PM10,1.0,9.0,MLP,1.7073805886467337,"OrderedDict([('alpha', 0.0001), ('early_stopping', True), ('layer1', 26), ('layer2', 6), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",-0.2265227323403718,0.1,air,ID-Based Training
Location_3_max_PM10,1.0,9.0,LGBM,4.911704338521852,"OrderedDict([('learning_rate', 0.01), ('max_depth', -1), ('min_data_in_leaf', 50), ('n_estimators', 100), ('num_leaves', 63)])",-2.5283972804837505,0.1,air,ID-Based Training
Location_3_max_PM10,1.0,9.0,RFW,1.5502484472049691,"OrderedDict([('max_depth', None), ('max_features', 'sqrt'), ('min_samples_split', 32), ('n_estimators', 10)])",-0.1136444761734789,0.1,air,ID-Based Training
Location_3_max_PM10,1.0,9.0,KNNW,1.6945962732919253,"OrderedDict([('n_neighbors', 32)])",-0.2173389255755844,0.1,air,ID-Based Training
Location_3_max_PM10,1.0,9.0,DTW,1.548695652173913,"OrderedDict([('max_depth', 4), ('min_samples_split', 64)])",-0.1125290023201857,0.1,air,ID-Based Training
Location_3_max_PM10,1.0,9.0,GKW,1.559192546583851,"OrderedDict([('kernel_bandwidth', 1.5)])",-0.1200696055684455,0.1,air,ID-Based Training
Location_3_max_PM2.5,1.0,9.0,SAA,0.5636708074534162,,,0.1,air,ID-Based Training
Location_3_max_PM2.5,1.0,9.0,MLP,0.6509185315978749,"OrderedDict([('alpha', 0.0001), ('early_stopping', True), ('layer1', 26), ('layer2', 6), ('learning_rate_init', 0.001), ('max_iter', 500), ('solver', 'adam')])",-0.1547848903842144,0.1,air,ID-Based Training
Location_3_max_PM2.5,1.0,9.0,LGBM,1.797140880093339,"OrderedDict([('learning_rate', 0.01), ('max_depth', -1), ('min_data_in_leaf', 50), ('n_estimators', 100), ('num_leaves', 31)])",-2.1882809191637285,0.1,air,ID-Based Training
Location_3_max_PM2.5,1.0,9.0,RFW,0.5749958592132505,"OrderedDict([('max_depth', None), ('max_features', None), ('min_samples_split', 64), ('n_estimators', 10)])",-0.0200916059694473,0.1,air,ID-Based Training
Location_3_max_PM2.5,1.0,9.0,KNNW,0.5771532091097309,"OrderedDict([('n_neighbors', 128)])",-0.0239189283497334,0.1,air,ID-Based Training
Location_3_max_PM2.5,1.0,9.0,DTW,0.573111801242236,"OrderedDict([('max_depth', 2), ('min_samples_split', 16)])",-0.0167491267313857,0.1,air,ID-Based Training
Location_3_max_PM2.5,1.0,9.0,GKW,0.5666935817805384,"OrderedDict([('kernel_bandwidth', 1.5)])",-0.0053626589973296,0.1,air,ID-Based Training
Location_3_max_SO2,1.0,9.0,SAA,0.1719503105590062,,,0.1,air,ID-Based Training
Location_3_max_SO2,1.0,9.0,MLP,0.6304243524820367,"OrderedDict([('alpha', 0.0001), ('early_stopping', True), ('layer1', 26), ('layer2', 3), ('learning_rate_init', 0.001), ('max_iter', 500), ('solver', 'adam')])",-2.666317033290272,0.1,air,ID-Based Training
Location_3_max_SO2,1.0,9.0,LGBM,0.6862410277339409,"OrderedDict([('learning_rate', 0.01), ('max_depth', -1), ('min_data_in_leaf', 100), ('n_estimators', 500), ('num_leaves', 63)])",-2.990926364151296,0.1,air,ID-Based Training
Location_3_max_SO2,1.0,9.0,RFW,0.1646832298136646,"OrderedDict([('max_depth', None), ('max_features', 'sqrt'), ('min_samples_split', 8), ('n_estimators', 20)])",0.0422626788036412,0.1,air,ID-Based Training
Location_3_max_SO2,1.0,9.0,KNNW,0.1714658385093167,"OrderedDict([('n_neighbors', 32)])",0.0028175119202428,0.1,air,ID-Based Training
Location_3_max_SO2,1.0,9.0,DTW,0.2401614906832298,"OrderedDict([('max_depth', 4), ('min_samples_split', 32)])",-0.3966912295910996,0.1,air,ID-Based Training
Location_3_max_SO2,1.0,9.0,GKW,0.1622857142857142,"OrderedDict([('kernel_bandwidth', 1.5)])",0.0562057506140734,0.1,air,ID-Based Training
Location_4_max_CO,1.0,9.0,SAA,0.0507123411978221,,,0.1,air,ID-Based Training
Location_4_max_CO,1.0,9.0,MLP,0.1077929021245545,"OrderedDict([('alpha', 0.0001), ('early_stopping', True), ('layer1', 6), ('layer2', 26), ('learning_rate_init', 0.001), ('max_iter', 500), ('solver', 'adam')])",-1.1255753447483063,0.1,air,ID-Based Training
Location_4_max_CO,1.0,9.0,LGBM,0.0785351557905216,"OrderedDict([('learning_rate', 0.1), ('max_depth', 5), ('min_data_in_leaf', 20), ('n_estimators', 500), ('num_leaves', 63)])",-0.5486399155615074,0.1,air,ID-Based Training
