mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_node_size,param_num_features,param_num_trees,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model_name,cu,co,tau,variable
3.3126105308532714,0.9029902308567124,0.4294734954833984,0.19212736650171208,8,7,500,"OrderedDict([('min_node_size', 8), ('num_features', 7), ('num_trees', 500)])",-0.45287723156862764,-0.4968479933674371,-0.5025641025641027,-0.4402676251006628,-0.44359946159823255,-0.4672312828398125,0.026896461826456282,22,DRF,9.0,1.0,0.9,calamari
1.694779872894287,0.6606260317670553,0.5206933975219726,0.2174763359465769,4,7,100,"OrderedDict([('min_node_size', 4), ('num_features', 7), ('num_trees', 100)])",-0.4613067843837085,-0.48446480732300656,-0.5475424970286631,-0.4569448569448569,-0.4333333333333333,-0.47671845580271366,0.038953393836360074,32,DRF,9.0,1.0,0.9,calamari
1.7250309944152833,0.4479760214878723,0.4054518222808838,0.35154443964071114,4,7,100,"OrderedDict([('min_node_size', 4), ('num_features', 7), ('num_trees', 100)])",-0.4613067843837085,-0.48446480732300656,-0.5475424970286631,-0.4569448569448569,-0.4333333333333333,-0.47671845580271366,0.038953393836360074,32,DRF,9.0,1.0,0.9,calamari
0.6960477352142334,0.17249658664638856,0.32918486595153806,0.2066191018013677,32,7,50,"OrderedDict([('min_node_size', 32), ('num_features', 7), ('num_trees', 50)])",-0.412872029352925,-0.5092294264466798,-0.5015167242387037,-0.4517759911821717,-0.4436314520358893,-0.4638051246512739,0.036418097843033036,21,DRF,9.0,1.0,0.9,calamari
1.2611172199249268,0.3157833802180779,0.5915684223175048,0.45854310913472973,2,7,50,"OrderedDict([('min_node_size', 2), ('num_features', 7), ('num_trees', 50)])",-0.5025641025641026,-0.5076923076923077,-0.5358974358974361,-0.46666666666666656,-0.49755226921143136,-0.5020745564063889,0.022135743490160373,44,DRF,9.0,1.0,0.9,calamari
1.6862057209014893,0.19330103352314673,0.710669755935669,0.4378355348870238,32,7,500,"OrderedDict([('min_node_size', 32), ('num_features', 7), ('num_trees', 500)])",-0.5042537673006497,-0.530586081900114,-0.5120197636318041,-0.449065380282717,-0.45641025641025634,-0.49046704990510825,0.032056491400084174,40,DRF,9.0,1.0,0.9,calamari
1.3957796096801758,0.5131877302929733,0.5861091613769531,0.21025481347737152,1,7,100,"OrderedDict([('min_node_size', 1), ('num_features', 7), ('num_trees', 100)])",-0.4661680911680912,-0.5032816001964943,-0.5076923076923079,-0.47070572741705247,-0.45505744255744257,-0.4805810338062777,0.021009736734049347,36,DRF,9.0,1.0,0.9,calamari
3.1369159698486326,0.5440661507083953,0.74367356300354,0.49269168912408356,1,7,250,"OrderedDict([('min_node_size', 1), ('num_features', 7), ('num_trees', 250)])",-0.435897435897436,-0.5034318099336683,-0.5009121239022547,-0.4384615384615385,-0.46038249043773904,-0.4678170797265273,0.029324309164071576,25,DRF,9.0,1.0,0.9,calamari
2.2603636741638184,0.7745677270962695,0.6108871459960937,0.31711020390416056,2,7,100,"OrderedDict([('min_node_size', 2), ('num_features', 7), ('num_trees', 100)])",-0.4661680911680912,-0.5032816001964943,-0.5076923076923079,-0.47070572741705247,-0.45505744255744257,-0.4805810338062777,0.021009736734049347,36,DRF,9.0,1.0,0.9,calamari
4.767795419692993,0.4787179180209605,0.09664487838745117,0.034366544211390765,16,57,250,"OrderedDict([('min_node_size', 16), ('num_features', 57), ('num_trees', 250)])",-0.4434955128556838,-0.4950636717388699,-0.47179487179487184,-0.4094182382651383,-0.46918045177140794,-0.45779054928519436,0.02918686391166162,17,DRF,9.0,1.0,0.9,calamari
4.989252138137817,1.7901854366881598,0.7329447746276856,0.6534855524244639,64,57,250,"OrderedDict([('min_node_size', 64), ('num_features', 57), ('num_trees', 250)])",-0.47739520854361683,-0.507750385124716,-0.5052133350571875,-0.42174344424826943,-0.4334527174735482,-0.46911101808946765,0.03572172235830633,26,DRF,9.0,1.0,0.9,calamari
3.179310417175293,2.141686764936595,0.574586296081543,0.22521663524141353,128,57,250,"OrderedDict([('min_node_size', 128), ('num_features', 57), ('num_trees', 250)])",-0.5717948717948719,-0.5897435897435895,-0.5574208163045155,-0.42898030404064685,-0.48815346759474526,-0.5272186098956738,0.059975727727319926,47,DRF,9.0,1.0,0.9,calamari
1.5018736839294433,0.815800631350821,0.43797945976257324,0.2609522370330923,32,7,100,"OrderedDict([('min_node_size', 32), ('num_features', 7), ('num_trees', 100)])",-0.4658450058295819,-0.49987629295801356,-0.5622755990605298,-0.4541821959324844,-0.45641025641025634,-0.4877178700381732,0.04071833125842518,39,DRF,9.0,1.0,0.9,calamari
4.8544416427612305,1.2221912927740026,0.6288448810577393,0.364064068979029,32,57,100,"OrderedDict([('min_node_size', 32), ('num_features', 57), ('num_trees', 100)])",-0.46636614862268017,-0.5,-0.4897435897435898,-0.4031900569422413,-0.45473737461838964,-0.46280743398538016,0.03388470276494291,19,DRF,9.0,1.0,0.9,calamari
13.872118711471558,0.6474401085671981,0.7677381992340088,0.7820869472340684,2,57,250,"OrderedDict([('min_node_size', 2), ('num_features', 57), ('num_trees', 250)])",-0.45641025641025645,-0.46443411283285585,-0.4923076923076924,-0.42428818613182684,-0.43845499998217535,-0.45517904953296134,0.023236382921608248,9,DRF,9.0,1.0,0.9,calamari
