binSize,weightsByDistance,0.9,fold,model_name,cu,co,tau,variable,dataset_name,0.75,0.5,0.25,0.1
100,False,0.585098039215686,0,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
100,True,0.8141176470588237,0,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
400,False,1.0,0,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
400,True,0.7678431372549019,0,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
20,False,0.5364061456245827,1,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
20,True,0.7515030060120242,1,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
100,False,0.6633266533066133,1,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
100,True,0.6933867735470943,1,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
400,False,1.0,1,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
400,True,0.6579826319305278,1,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
20,False,1.0885357548240637,2,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
20,True,1.271282633371169,2,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
100,False,1.079455164585698,2,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
100,True,1.090805902383655,2,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
400,False,1.0,2,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
400,True,1.0749148694665152,2,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
20,False,0.8406408094435076,3,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
20,True,0.9139966273187184,3,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
100,False,0.9342327150084317,3,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
100,True,0.8735244519392918,3,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
400,False,1.0,3,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
400,True,0.839797639123103,3,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
20,False,0.9704433497536945,4,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
20,True,1.1342364532019704,4,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
100,False,0.9027093596059113,4,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
100,True,0.9655172413793102,4,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
400,False,1.0,4,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
400,True,0.9224137931034482,4,LS_KDEx_LGBM,9.0,1.0,0.9,chicken,yaz,,,,
20,False,2.2972549019607844,0,LS_KDEx_MLP,9.0,1.0,0.9,chicken,yaz,,,,
20,True,2.7741176470588234,0,LS_KDEx_MLP,9.0,1.0,0.9,chicken,yaz,,,,
100,False,1.4211764705882353,0,LS_KDEx_MLP,9.0,1.0,0.9,chicken,yaz,,,,
100,True,1.8023529411764707,0,LS_KDEx_MLP,9.0,1.0,0.9,chicken,yaz,,,,
400,False,1.0,0,LS_KDEx_MLP,9.0,1.0,0.9,chicken,yaz,,,,
400,True,1.4603921568627454,0,LS_KDEx_MLP,9.0,1.0,0.9,chicken,yaz,,,,
20,False,1.0467601870407484,1,LS_KDEx_MLP,9.0,1.0,0.9,chicken,yaz,,,,
20,True,1.0521042084168337,1,LS_KDEx_MLP,9.0,1.0,0.9,chicken,yaz,,,,
100,False,0.798931195724783,1,LS_KDEx_MLP,9.0,1.0,0.9,chicken,yaz,,,,
100,True,0.9779559118236476,1,LS_KDEx_MLP,9.0,1.0,0.9,chicken,yaz,,,,
400,False,1.0,1,LS_KDEx_MLP,9.0,1.0,0.9,chicken,yaz,,,,
400,True,1.0033400133600534,1,LS_KDEx_MLP,9.0,1.0,0.9,chicken,yaz,,,,
